"datetime";"shop";"card";"bonus_earned";"bonus_spent";"summ";"summ_with_disc";"doc_id"
2022-03-30 19:25:18.000;Аптека 4;"9108c662-c85f-4223-b4e6-701ae8126694";1;0;105;105;"15#7001152#66198#7_75"
2022-03-30 19:30:38.000;Аптека 10;"2000200188711";28;0;599;599;"15#17002269#66198#17_106"
2022-03-30 19:32:03.000;Аптека 10;"2000200189947";20;94;2155;2155;"15#17002269#66198#17_107"
2022-03-30 19:38:12.000;Аптека 8;"2000200205890";2;0;276;276;"15#15001171#66198#15_84"
2022-03-30 19:40:58.000;Аптека 2;"2000200236436";38;0;1295;1295;"15#2002072#66198#2_108"
2022-03-30 19:44:47.000;Аптека 10;"2000200170372";32;63;715;715;"15#17002269#66198#17_110"
2022-03-30 19:47:07.000;Аптека 2;"2000200168867";11;46;436;436;"15#2002072#66198#2_111"
2022-03-30 20:08:39.000;Аптека 8;"23faffb8-3dfb-4bb0-bab0-0535a8e1f255";3;11;314;314;"15#15001171#66198#15_86"
2022-03-30 20:18:40.000;Аптека 8;"2000200236122";29;0;989;989;"15#15001171#66198#15_88"
2022-03-30 20:32:14.000;Аптека 11;"2000200199168";5;0;170;170;"15#18000699#66198#18_140"
2022-03-30 20:33:22.000;Аптека 11;"49304d67-4513-47f1-8e8b-c2f022f4e854";1;0;42;42;"15#18000699#66198#18_141"
2022-03-30 21:00:57.000;Аптека 2;"2000200185741";25;2;1000;1000;"15#2002072#66198#2_121"
2022-03-30 21:54:57.000;Аптека 11;"2000200243359";10;57;423;423;"15#18000699#66198#18_168"
2022-03-31 09:31:13.000;Аптека 2;"93af6680-bc6e-4723-93d4-d84140caeb3a";88;10;1290;1290;"15#2002101#66199#2_2"
2022-03-31 09:38:09.000;Аптека 2;"2000200209324";8;2;778;778;"15#2002101#66199#2_3"
2022-03-31 09:56:02.000;Аптека 8;"2000200211549";5;0;168;168;"15#15001186#66199#15_3"
2022-03-31 09:56:30.000;Аптека 2;"568d43de-29ac-46a3-9131-a5ed400be66a";2;10;69;69;"15#2002101#66199#2_5"
2022-03-31 10:02:55.000;Аптека 7;fa6875f2-faa7-4ba7-bb98-831a232a5b75;3;0;348;348;"15#11003221#66199#11_13"
2022-03-31 10:04:40.000;Аптека 2;ba2f0830-fce4-4d18-a204-7864d2408dce;6;4;355;355;"15#2002101#66199#2_9"
2022-03-31 10:09:32.000;Аптека 8;"2000200192688";14;97;612;612;"15#15001186#66199#15_6"
2022-03-31 10:15:41.000;Аптека 7;"2000200213475";1;88;266;266;"15#11003221#66199#11_15"
2022-03-31 10:34:13.000;Аптека 2;"2000200162391";45;12;1513;1513;"15#2002102#66199#2_6"
2022-03-31 10:42:14.000;Аптека 1;"2000200165415";20;200;881;881;"15#13001241#66199#13_20"
2022-03-31 10:48:06.000;Аптека 1;"65d02cdb-a0e8-45d3-b25b-9cb2573d0898";19;0;718;718;"15#13001241#66199#13_21"
2022-03-31 11:18:10.000;Аптека 10;"2000200220732";20;53;870;870;"15#17002287#66199#17_12"
2022-03-31 11:52:01.000;Аптека 2;"2000200151890";8;0;820;820;"15#2002102#66199#2_13"
2022-03-31 11:52:06.000;Аптека 1;"2000200210108";11;0;601;601;"15#13001241#66199#13_37"
2022-03-31 11:59:16.000;Аптека 1;"3502f243-930b-4fa7-a430-e5f907b6d607";9;0;812;812;"15#13001241#66199#13_41"
2022-03-31 12:05:41.000;Аптека 7;f6af5d8d-0847-44ef-92a3-a694f8e1d634;20;10;2010;2010;"15#11003221#66199#11_36"
2022-03-31 12:10:59.000;Аптека 10;"2000200197485";16;0;551;551;"15#17002287#66199#17_19"
2022-03-31 12:13:30.000;Аптека 2;"2000200217947";2;3;148;148;"15#2002102#66199#2_14"
2022-03-31 12:20:42.000;Аптека 2;"2000200248026";5;0;199;199;"15#2002102#66199#2_16"
2022-03-31 12:25:49.000;Аптека 4;c3826be4-cddf-4006-8b54-4a3fc72d9727;13;13;463;463;"15#7001176#66199#7_21"
2022-03-31 12:34:18.000;Аптека 4;"2000200184997";14;2;732;732;"15#7001176#66199#7_23"
2022-03-31 12:34:41.000;Аптека 2;"5d78ae9c-13c0-4aae-8897-d3e79fe18e29";13;3;450;450;"15#2002102#66199#2_19"
2022-03-31 12:40:44.000;Аптека 7;"2000200213413";11;50;433;433;"15#11003221#66199#11_46"
2022-03-31 12:49:08.000;Аптека 4;"2000200218524";1;0;148;148;"15#7001176#66199#7_24"
2022-03-31 13:00:37.000;Аптека 7;bae31106-ca3b-4a5e-a8d9-33981349cf74;139;76;2868;2868;"15#11003221#66199#11_51"
2022-03-31 13:02:15.000;Аптека 7;"2000200207290";9;0;318;318;"15#11003221#66199#11_52"
2022-03-31 13:06:15.000;Аптека 11;"85b85118-46f0-4e42-b0e7-b6ed24683acb";15;54;554;554;"15#18000745#66199#18_7"
2022-03-31 13:06:33.000;Аптека 4;"2000200213994";2;0;99;99;"15#7001176#66199#7_27"
2022-03-31 13:13:48.000;Аптека 11;"2000200238928";68;0;632;632;"15#18000727#66199#18_45"
2022-03-31 13:25:03.000;Аптека 7;"2000200205272";40;0;912;912;"15#11003221#66199#11_59"
2022-03-31 13:53:37.000;Аптека 2;"2000200248132";7;0;792;792;"15#2002102#66199#2_27"
2022-03-31 13:55:13.000;Аптека 11;"2000200217435";53;0;2822;2822;"15#18000727#66199#18_53"
2022-03-31 14:13:01.000;Аптека 1;ce664292-8715-45e5-87bb-3c7cf1234449;11;43;498;498;"15#13001241#66199#13_64"
2022-03-31 14:14:50.000;Аптека 2;"2000200198765";80;29;2376;2376;"15#2002101#66199#2_34"
2022-03-31 14:21:27.000;Аптека 7;"2000200182726";49;0;1332;1332;"15#11003221#66199#11_71"
2022-03-31 14:26:29.000;Аптека 2;"17d9cb54-5b29-4716-82a0-614c48eefcbd";35;126;1904;1904;"15#2002101#66199#2_35"
2022-03-31 14:32:54.000;Аптека 8;"1f8a3c3b-e4cd-4bfb-9798-6e99325bdcf0";5;0;193;193;"15#15001186#66199#15_42"
2022-03-31 14:37:40.000;Аптека 4;c6955527-e919-4444-8343-9ed661b7e8e9;6;15;215;215;"15#7001176#66199#7_43"
2022-03-31 14:53:51.000;Аптека 11;"2000200239758";17;62;636;636;"15#18000727#66199#18_58"
2022-03-31 14:54:43.000;Аптека 4;dd4bc772-4e7e-4d71-acf6-078dd2fa0ce8;52;74;2074;2074;"15#7001176#66199#7_47"
2022-03-31 14:56:45.000;Аптека 10;"2000200196600";2;0;260;260;"15#17002287#66199#17_40"
2022-03-31 15:08:28.000;Аптека 2;"2000200225164";1;9;158;158;"15#2002102#66199#2_35"
2022-03-31 15:42:57.000;Аптека 2;"2000200221593";39;0;1295;1295;"15#2002101#66199#2_45"
2022-03-31 15:49:33.000;Аптека 2;"2000200205869";3;2;126;126;"15#2002101#66199#2_46"
2022-03-31 16:04:50.000;Аптека 8;"2000200191254";15;0;533;533;"15#15001186#66199#15_58"
2022-03-31 16:17:59.000;Аптека 11;a81fc3aa-6015-4253-8de5-eaf40ad9fa20;3;23;381;381;"15#18000727#66199#18_77"
2022-03-31 16:20:40.000;Аптека 7;"15c3f702-e02c-469c-8fe6-2145b3cf861c";12;0;400;400;"15#11003221#66199#11_90"
2022-03-31 16:26:00.000;Аптека 2;"2000200199489";11;60;298;298;"15#2002102#66199#2_42"
2022-03-31 16:32:24.000;Аптека 2;da140b45-9f83-498c-aba9-d44158403789;37;2;1262;1262;"15#2002101#66199#2_53"
2022-03-31 16:35:04.000;Аптека 7;"2000200209201";60;0;2016;1962;"15#11003221#66199#11_94"
2022-04-01 21:48:54.000;Аптека 11;"2000200200949";67;0;1357;1357;"15#18000772#66200#18_151"
2022-03-31 16:37:57.000;Аптека 11;"18cd10d9-55fe-42de-906d-7b540eee35d4";3;0;311;311;"15#18000727#66199#18_82"
2022-03-31 16:42:22.000;Аптека 1;"2000200211969";0;36;96;96;"15#13001241#66199#13_92"
2022-03-31 16:52:22.000;Аптека 10;"2000200189985";18;187;1206;1206;"15#17002287#66199#17_55"
2022-03-31 16:54:11.000;Аптека 8;fe278e2a-520a-4664-a521-ea704457fce7;9;0;520;520;"15#15001186#66199#15_67"
2022-03-31 17:00:00.000;Аптека 2;"2000200155553";10;0;551;551;"15#2002102#66199#2_45"
2022-03-31 17:02:21.000;Аптека 11;"2000200240358";19;75;554;554;"15#18000745#66199#18_47"
2022-03-31 17:07:52.000;Аптека 1;a7c6fc2f-62b4-42c9-bcc1-0364f9d4b856;17;0;432;432;"15#13001241#66199#13_99"
2022-03-31 17:10:11.000;Аптека 8;"2dcb34d9-1152-49f1-a0eb-796b7b717691";6;11;149;149;"15#15001186#66199#15_71"
2022-03-31 17:12:35.000;Аптека 2;"2000200176091";34;17;1182;1182;"15#2002101#66199#2_62"
2022-03-31 17:23:51.000;Аптека 2;"2000200192176";4;0;151;151;"15#2002102#66199#2_50"
2022-03-31 17:27:17.000;Аптека 2;"2000200150411";75;0;2502;2502;"15#2002102#66199#2_51"
2022-03-31 17:32:27.000;Аптека 2;"2000200151609";11;0;368;368;"15#2002101#66199#2_69"
2022-03-31 17:36:04.000;Аптека 2;"2000200151609";16;0;331;331;"15#2002101#66199#2_71"
2022-03-31 17:36:47.000;Аптека 2;b49026f9-f733-4ec6-af43-bda6660f8e94;17;31;627;627;"15#2002102#66199#2_53"
2022-03-31 17:38:31.000;Аптека 4;"2000200163886";53;0;1580;1580;"15#7001176#66199#7_73"
2022-03-31 17:39:53.000;Аптека 1;"5220ab2c-9c95-4d78-b128-b44875b51150";2;0;236;236;"15#13001241#66199#13_106"
2022-03-31 17:48:56.000;Аптека 8;"2000200231318";80;0;618;618;"15#15001186#66199#15_75"
2022-03-31 17:51:48.000;Аптека 4;df5df75a-4c18-43b4-918b-a9362ba7a5c2;1;15;115;115;"15#7001176#66199#7_78"
2022-03-31 18:00:00.000;Аптека 7;"1250c2bc-18e3-4031-b82b-9aa211a02f0c";18;0;633;633;"15#11003221#66199#11_115"
2022-03-31 18:04:18.000;Аптека 10;"2000200233374";17;38;863;863;"15#17002287#66199#17_75"
2022-03-31 18:12:08.000;Аптека 1;"90f8474c-004d-47e0-8c38-4809c4cdc2b4";15;0;678;678;"15#13001241#66199#13_111"
2022-03-31 18:13:18.000;Аптека 2;"2000200237150";10;0;358;358;"15#2002101#66199#2_84"
2022-03-31 18:18:25.000;Аптека 10;"2000200197232";37;30;1696;1696;"15#17002287#66199#17_76"
2022-03-31 18:24:21.000;Аптека 4;"5980371f-9895-4677-80ee-da9a44932a82";16;12;350;350;"15#7001176#66199#7_81"
2022-03-31 18:31:16.000;Аптека 11;"2000200243403";63;240;2467;2467;"15#18000727#66199#18_100"
2022-03-31 18:33:27.000;Аптека 7;"0db9c8f6-ca33-43cb-960f-5749edaa1ef6";24;0;833;833;"15#11003221#66199#11_121"
2022-03-31 18:38:40.000;Аптека 2;"2000200231943";204;0;6711;6711;"15#2002101#66199#2_87"
2022-03-31 18:40:29.000;Аптека 4;b49dca52-c1b0-4c5f-b8da-39ee411f112d;9;133;523;523;"15#7001176#66199#7_84"
2022-03-31 18:46:42.000;Аптека 2;"2000200150855";0;39;734;734;"15#2002101#66199#2_90"
2022-03-31 18:48:23.000;Аптека 2;"2000200235804";323;587;11373;11373;"15#2002101#66199#2_91"
2022-03-31 18:52:58.000;Аптека 7;"2000200224341";5;0;169;169;"15#11003221#66199#11_124"
2022-03-31 19:01:36.000;Аптека 10;"2000200221517";2;58;187;187;"15#17002287#66199#17_90"
2022-03-31 19:04:53.000;Аптека 2;"2000200236597";1;0;59;59;"15#2002101#66199#2_96"
2022-03-31 19:06:34.000;Аптека 8;"2000200222101";30;0;1247;1247;"15#15001186#66199#15_89"
2022-03-31 19:10:57.000;Аптека 10;"2000200172802";15;0;595;595;"15#17002287#66199#17_93"
2022-03-31 19:12:03.000;Аптека 4;c2fb3318-7dbc-4cbb-9133-cb91018026f9;50;21;1702;1702;"15#7001176#66199#7_94"
2022-03-31 19:15:45.000;Аптека 2;f50d9990-f7ac-46eb-bc45-3ed62c8280b1;2;37;257;257;"15#2002101#66199#2_99"
2022-03-31 19:19:35.000;Аптека 4;c2fb3318-7dbc-4cbb-9133-cb91018026f9;0;28;38;38;"15#7001176#66199#7_95"
2022-03-31 19:29:12.000;Аптека 2;"2000200236986";1;0;43;43;"15#2002101#66199#2_101"
2022-03-31 19:32:02.000;Аптека 11;"737b3f98-2f27-4f81-9d7c-da458c5208be";7;0;254;254;"15#18000727#66199#18_120"
2022-03-31 19:33:31.000;Аптека 2;"2000200236603";11;0;555;555;"15#2002101#66199#2_103"
2022-03-31 19:34:51.000;Аптека 4;b49dca52-c1b0-4c5f-b8da-39ee411f112d;5;0;180;180;"15#7001176#66199#7_97"
2022-03-31 19:44:35.000;Аптека 11;"2000200239970";8;65;905;905;"15#18000727#66199#18_124"
2022-03-31 19:46:17.000;Аптека 8;"75b20be9-61ab-4504-9ab0-da77242b9392";6;0;686;686;"15#15001186#66199#15_97"
2022-03-31 19:46:48.000;Аптека 10;"2000200211419";48;0;4233;4233;"15#17002287#66199#17_102"
2022-03-31 19:52:39.000;Аптека 11;"2000200227281";5;113;294;294;"15#18000727#66199#18_129"
2022-03-31 20:07:39.000;Аптека 11;"2000200217589";67;0;1614;1614;"15#18000727#66199#18_132"
2022-03-31 20:07:59.000;Аптека 2;"2000200231974";22;65;802;802;"15#2002101#66199#2_104"
2022-03-31 20:12:13.000;Аптека 2;"2000200168867";3;0;127;127;"15#2002101#66199#2_105"
2022-03-31 20:14:51.000;Аптека 8;"2000200231325";63;0;478;478;"15#15001186#66199#15_105"
2022-03-31 20:17:24.000;Аптека 2;"2000200235958";1;0;114;114;"15#2002101#66199#2_106"
2022-03-31 20:22:49.000;Аптека 10;"2000200246145";14;0;470;470;"15#17002287#66199#17_110"
2022-03-31 20:28:26.000;Аптека 2;f08dc2f4-50af-4bc6-9285-a84e3a241190;42;0;1397;1397;"15#2002101#66199#2_108"
2022-03-31 20:35:43.000;Аптека 11;b0062b1d-7695-474b-9c49-4b6463eab5a5;28;0;1029;1029;"15#18000727#66199#18_142"
2022-03-31 20:42:33.000;Аптека 2;"253a364e-eb8e-4151-806b-6bfac26a16b9";12;11;470;470;"15#2002101#66199#2_109"
2022-03-31 20:47:51.000;Аптека 2;"9cd738e5-8afa-42ec-ad9c-6e762c5240e9";1;21;124;124;"15#2002101#66199#2_110"
2022-04-01 08:08:25.000;Аптека 1;"31e79587-9d00-408d-b6f7-e6bdbc0e1498";13;0;450;450;"15#13001254#66200#13_2"
2022-04-01 08:13:11.000;Аптека 1;"2000200185826";21;0;728;728;"15#13001254#66200#13_4"
2022-04-01 09:11:53.000;Аптека 10;"2000200188094";2;0;99;99;"15#17002301#66200#17_2"
2022-04-01 09:22:14.000;Аптека 10;"2000200205319";1;0;156;156;"15#17002301#66200#17_4"
2022-04-01 09:49:02.000;Аптека 8;"2000200190868";12;18;418;418;"15#15001196#66200#15_3"
2022-04-01 09:56:24.000;Аптека 2;"2000200174288";77;0;2596;2596;"15#2002142#66200#2_1"
2022-04-01 10:14:18.000;Аптека 11;"2000200238904";67;0;586;586;"15#18000772#66200#18_1"
2022-04-01 10:17:27.000;Аптека 2;"2ae16590-f306-4114-a464-cdc4630a6fa5";34;0;1167;1167;"15#2002134#66200#2_10"
2022-04-01 10:28:43.000;Аптека 2;c073ddff-7014-4d2e-bd08-2d6645388a88;10;28;340;340;"15#2002142#66200#2_2"
2022-04-01 10:34:22.000;Аптека 7;d716ff9e-18f8-4096-a548-dbc1f14902a9;2;43;124;124;"15#11003262#66200#11_16"
2022-04-01 10:50:32.000;Аптека 11;"47f166bc-f785-4e02-a287-c45fadb8ded7";19;108;774;774;"15#18000772#66200#18_8"
2022-04-01 11:01:12.000;Аптека 1;aca5cbae-9e3e-4ce0-b34c-c6d9641d8ee1;11;0;368;368;"15#13001254#66200#13_25"
2022-04-01 11:17:49.000;Аптека 8;"732a43bd-626f-416a-9c43-bc8ead8fa7ec";8;0;290;290;"15#15001196#66200#15_19"
2022-04-01 11:22:45.000;Аптека 2;"2000200231486";62;0;557;557;"15#2002142#66200#2_7"
2022-04-01 11:26:57.000;Аптека 1;"766550c0-85e5-4e7e-92b8-8cfd3ebf2f0b";12;6;437;437;"15#13001254#66200#13_30"
2022-04-01 11:29:11.000;Аптека 7;a5ae1798-2b67-4e1b-91ea-d67ad7999afa;10;0;379;379;"15#11003262#66200#11_27"
2022-04-01 11:32:40.000;Аптека 2;"2000200196396";1;74;269;269;"15#2002142#66200#2_9"
2022-04-01 11:42:49.000;Аптека 11;"2000200238898";71;0;1074;1074;"15#18000772#66200#18_20"
2022-04-01 12:06:41.000;Аптека 10;"2000200231035";30;115;725;725;"15#17002301#66200#17_22"
2022-04-01 12:23:59.000;Аптека 10;"2000200186199";17;0;594;594;"15#17002301#66200#17_25"
2022-04-01 12:33:20.000;Аптека 2;"5d78ae9c-13c0-4aae-8897-d3e79fe18e29";15;13;541;541;"15#2002142#66200#2_17"
2022-04-01 12:35:49.000;Аптека 10;"2000200196075";29;0;974;974;"15#17002301#66200#17_26"
2022-04-01 12:42:12.000;Аптека 2;"2000200247814";23;0;779;779;"15#2002142#66200#2_19"
2022-04-01 12:55:58.000;Аптека 11;"2000200224990";17;90;666;666;"15#18000786#66200#18_9"
2022-04-01 13:11:44.000;Аптека 8;"2000200198321";2;0;200;200;"15#15001196#66200#15_34"
2022-04-01 13:14:36.000;Аптека 7;d7a8422f-43d7-43af-9372-14eae7efcc2b;4;47;484;484;"15#11003262#66200#11_51"
2022-04-01 13:26:31.000;Аптека 2;"2000200248279";6;0;201;201;"15#2002142#66200#2_24"
2022-04-01 13:30:19.000;Аптека 11;"2000200205708";19;1;851;851;"15#18000772#66200#18_37"
2022-04-01 13:39:48.000;Аптека 11;"2000200175261";9;0;332;332;"15#18000786#66200#18_13"
2022-04-01 13:54:25.000;Аптека 2;"2000200218654";15;0;503;503;"15#2002142#66200#2_26"
2022-04-01 14:00:41.000;Аптека 2;b690ca32-3b39-41fe-a1eb-95a171c2ea98;19;0;835;835;"15#2002142#66200#2_27"
2022-04-01 14:02:19.000;Аптека 2;"2000200206064";12;15;429;429;"15#2002142#66200#2_28"
2022-04-01 14:05:43.000;Аптека 1;"2000200249672";3;2;102;102;"15#13001254#66200#13_60"
2022-04-01 14:16:28.000;Аптека 2;"8699771b-3aa9-4921-bae1-2abca4bbeb82";52;0;1744;1744;"15#2002142#66200#2_32"
2022-04-01 14:26:57.000;Аптека 8;"1cc04d4b-a947-4a54-97b8-aaa604d2bd18";0;49;72;72;"15#15001196#66200#15_50"
2022-04-01 14:46:35.000;Аптека 1;"2000200208334";4;42;152;152;"15#13001254#66200#13_69"
2022-04-01 14:56:47.000;Аптека 7;"233de02f-f599-4431-8992-66726d39ca53";3;0;307;307;"15#11003262#66200#11_70"
2022-04-01 14:57:06.000;Аптека 2;"2000200231547";78;0;1020;1020;"15#2002134#66200#2_47"
2022-04-01 15:02:05.000;Аптека 10;"2000200224433";13;0;452;452;"15#17002301#66200#17_47"
2022-04-01 15:03:10.000;Аптека 10;"2000200224433";3;0;109;109;"15#17002301#66200#17_48"
2022-04-01 15:10:02.000;Аптека 10;"2000200217510";23;0;1080;1080;"15#17002301#66200#17_49"
2022-04-01 15:13:01.000;Аптека 1;"2000200158622";1;35;72;72;"15#13001254#66200#13_72"
2022-04-01 15:43:46.000;Аптека 2;ac8000a0-66d4-4ada-bad8-36929d08190f;86;68;2915;2915;"15#2002134#66200#2_56"
2022-04-01 15:43:55.000;Аптека 1;"2000200249689";59;0;329;329;"15#13001254#66200#13_80"
2022-04-01 15:46:35.000;Аптека 2;"309a5c2a-9b67-44ea-b244-9657affef8d2";21;0;503;503;"15#2002134#66200#2_57"
2022-04-01 15:56:01.000;Аптека 1;"2000200240358";15;19;529;529;"15#13001254#66200#13_84"
2022-04-01 16:01:52.000;Аптека 2;"16cfa0a3-4722-4078-9d07-847f2df9608a";40;0;1350;1350;"15#2002142#66200#2_43"
2022-04-01 16:02:25.000;Аптека 2;"861ea734-789c-499b-a010-a3e9c145b71f";9;0;993;993;"15#2002134#66200#2_60"
2022-04-01 16:06:16.000;Аптека 1;"2000200170068";20;52;759;759;"15#13001254#66200#13_86"
2022-04-01 16:08:04.000;Аптека 2;"2000200210016";22;0;454;454;"15#2002134#66200#2_61"
2022-04-01 16:11:50.000;Аптека 10;"2000200230991";140;0;2595;2595;"15#17002301#66200#17_61"
2022-04-01 16:15:08.000;Аптека 10;eb44aa37-16ac-4475-870a-b2c61202745d;27;0;1011;1011;"15#17002301#66200#17_63"
2022-04-01 16:20:44.000;Аптека 10;"2000200192213";15;0;516;516;"15#17002301#66200#17_65"
2022-04-01 16:21:32.000;Аптека 10;"2000200192213";2;0;88;88;"15#17002301#66200#17_66"
2022-04-01 16:28:15.000;Аптека 10;"2000200210894";16;0;626;626;"15#17002301#66200#17_67"
2022-04-01 16:30:16.000;Аптека 7;"2000200205234";4;67;304;304;"15#11003262#66200#11_93"
2022-04-01 16:37:50.000;Аптека 2;"2000200168867";2;0;70;70;"15#2002134#66200#2_65"
2022-04-01 16:38:27.000;Аптека 2;a2262aec-2bf5-41a4-ad73-ffc916cb3e39;2;14;228;228;"15#2002142#66200#2_47"
2022-04-01 16:46:31.000;Аптека 10;"2000200220756";47;454;1404;1404;"15#17002301#66200#17_71"
2022-04-01 16:52:04.000;Аптека 1;"0eb5741e-7ef6-42b2-aba2-7a8e849ff6d8";21;0;722;722;"15#13001254#66200#13_96"
2022-04-01 16:57:59.000;Аптека 2;"2000200231530";61;0;416;416;"15#2002142#66200#2_49"
2022-04-01 16:58:26.000;Аптека 10;"2000200204756";43;0;1462;1462;"15#17002301#66200#17_74"
2022-04-01 17:03:04.000;Аптека 2;"2000200231523";104;0;1807;1807;"15#2002142#66200#2_51"
2022-04-01 17:11:12.000;Аптека 10;"2000200195573";56;0;1899;1899;"15#17002301#66200#17_78"
2022-04-01 17:13:22.000;Аптека 7;cb5e20df-7207-4055-b072-48e1e6b2c0a8;4;0;199;199;"15#11003262#66200#11_107"
2022-04-01 17:20:31.000;Аптека 7;"1546acab-eb7a-4841-8307-477ffedc460c";2;0;91;91;"15#11003262#66200#11_112"
2022-04-01 17:22:43.000;Аптека 11;"2000200238881";132;0;1844;1844;"15#18000772#66200#18_72"
2022-04-01 17:24:19.000;Аптека 1;"2a3b5960-08b3-47a8-bf4e-6fe428fcfe8c";87;0;2906;2906;"15#13001254#66200#13_102"
2022-04-01 17:28:27.000;Аптека 10;"2000200219682";15;0;588;588;"15#17002301#66200#17_85"
2022-04-01 17:29:23.000;Аптека 10;"2000200204756";68;43;2318;2318;"15#17002301#66200#17_86"
2022-04-01 17:31:49.000;Аптека 10;"2000200195481";0;9;28;28;"15#17002301#66200#17_88"
2022-04-01 17:35:12.000;Аптека 7;"414d0a69-0616-4d14-8195-7f4a2091fa1a";2;0;120;120;"15#11003262#66200#11_120"
2022-04-01 17:43:25.000;Аптека 10;"2000200170730";85;100;2955;2955;"15#17002301#66200#17_92"
2022-04-01 17:49:55.000;Аптека 10;"2000200212614";5;78;259;259;"15#17002301#66200#17_94"
2022-04-01 17:51:18.000;Аптека 7;"0b63e966-34d1-42e8-901d-a1c413ac6153";15;176;685;685;"15#11003262#66200#11_126"
2022-04-01 17:51:33.000;Аптека 2;"9de5a3e6-08bc-4c62-bc21-1ec8459f6d1b";22;0;1025;1025;"15#2002134#66200#2_72"
2022-04-01 18:01:34.000;Аптека 2;"2000200231554";80;0;1008;1008;"15#2002134#66200#2_74"
2022-04-01 18:02:19.000;Аптека 1;"790468e6-fd77-4f13-951c-da9fa64e5bd7";15;0;531;531;"15#13001254#66200#13_109"
2022-04-01 18:10:54.000;Аптека 2;c30e726b-33ba-4b64-8477-c768d60df447;16;83;898;898;"15#2002134#66200#2_78"
2022-04-01 18:22:12.000;Аптека 10;"2000200221890";16;43;588;588;"15#17002301#66200#17_102"
2022-04-01 18:25:51.000;Аптека 2;"2000200210016";142;0;4635;4635;"15#2002134#66200#2_82"
2022-04-01 18:26:02.000;Аптека 7;"1847410c-8328-4691-95e2-4d5af6f5d289";24;0;1266;1266;"15#11003262#66200#11_133"
2022-04-01 18:28:39.000;Аптека 10;"2000200228905";18;9;631;631;"15#17002301#66200#17_105"
2022-04-01 18:30:06.000;Аптека 7;"45bba69f-eb6b-4de0-9f33-af67965838a6";4;0;428;428;"15#11003262#66200#11_136"
2022-04-01 18:35:23.000;Аптека 10;"2000200188315";20;237;907;907;"15#17002301#66200#17_106"
2022-04-01 18:36:19.000;Аптека 10;"2000200189442";3;0;342;342;"15#17002301#66200#17_107"
2022-04-01 18:42:04.000;Аптека 2;"2000200231561";79;0;1268;1268;"15#2002134#66200#2_90"
2022-04-01 18:42:10.000;Аптека 7;"262be3a0-1838-4e35-804c-ad5bf22c4fe7";19;0;580;580;"15#11003262#66200#11_141"
2022-04-01 18:44:07.000;Аптека 7;"2000200205272";31;0;1143;1143;"15#11003262#66200#11_142"
2022-04-01 18:44:27.000;Аптека 1;"9258a825-0f7d-40ec-b0f2-9c59e0033504";1;0;172;172;"15#13001254#66200#13_115"
2022-04-01 18:47:39.000;Аптека 2;"2000200211365";1;27;220;220;"15#2002134#66200#2_92"
2022-04-01 18:50:46.000;Аптека 10;"8f1d0fa1-c749-49c0-85e1-690ee615eb9b";8;0;285;285;"15#17002301#66200#17_112"
2022-04-01 18:57:05.000;Аптека 2;"2000200192473";14;42;1517;1517;"15#2002134#66200#2_95"
2022-04-01 18:57:53.000;Аптека 7;"2000200173823";10;21;221;221;"15#11003262#66200#11_144"
2022-04-01 19:06:36.000;Аптека 7;"60a19b13-f4c3-43ab-bf78-aa370641b247";6;162;385;385;"15#11003262#66200#11_145"
2022-04-01 19:08:50.000;Аптека 10;"2000200231004";80;0;855;855;"15#17002301#66200#17_116"
2022-04-01 19:15:15.000;Аптека 7;a4e95cdc-ff88-4cfd-be29-d3d81d54741c;6;45;258;258;"15#11003262#66200#11_150"
2022-04-01 19:19:59.000;Аптека 10;"2000200196556";39;0;1303;1303;"15#17002301#66200#17_118"
2022-04-01 19:22:15.000;Аптека 10;"2000200231011";67;0;1742;1742;"15#17002301#66200#17_119"
2022-04-01 19:22:26.000;Аптека 7;"2000200183068";1;0;178;178;"15#11003262#66200#11_152"
2022-04-01 19:23:34.000;Аптека 2;"43a230c4-08e6-4d8f-99ca-0a649e741d9f";6;0;228;228;"15#2002134#66200#2_101"
2022-04-01 19:26:11.000;Аптека 2;"2000200234470";1;0;57;57;"15#2002134#66200#2_103"
2022-04-01 19:29:00.000;Аптека 10;"2000200231011";1;0;54;54;"15#17002301#66200#17_122"
2022-04-01 19:41:19.000;Аптека 2;"2000200181729";81;0;3328;3328;"15#2002134#66200#2_107"
2022-04-01 19:43:59.000;Аптека 8;"1d1f39ba-ca8f-4705-b152-08448a67c9ce";5;0;380;380;"15#15001196#66200#15_98"
2022-04-01 19:45:36.000;Аптека 2;"2000200191612";25;0;856;856;"15#2002134#66200#2_109"
2022-04-01 19:50:37.000;Аптека 2;"2000200176220";4;0;148;148;"15#2002134#66200#2_111"
2022-04-01 19:51:36.000;Аптека 10;"2000200197065";12;37;437;437;"15#17002301#66200#17_126"
2022-04-01 19:56:23.000;Аптека 10;"2000200170860";16;0;546;546;"15#17002301#66200#17_127"
2022-04-01 19:58:27.000;Аптека 1;"2000200165293";39;32;1898;1898;"15#13001254#66200#13_124"
2022-04-01 20:03:12.000;Аптека 1;"2000200247951";8;0;900;900;"15#13001254#66200#13_127"
2022-04-01 20:36:05.000;Аптека 7;"2000200193081";0;96;97;97;"15#11003262#66200#11_162"
